PMX Bone Weight
1.3183,2.9974,0.8321,0.8606685,-0.08022486,0.5028058,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6946,2.928001,0.6219,-0.9978589,-0.06177992,-0.02146685,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7490468,2.316848,0.6421658,-0.9823933,-0.03193596,0.1840748,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.353782,2.316848,0.664138,0.9457873,-0.06949047,0.3172655,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3962,2.998301,0.6512001,0.9844629,-0.08806692,0.1519118,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7374,2.916101,0.4642,-0.8839725,-0.05989352,-0.4636867,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7672185,2.316848,0.5002286,-0.9682724,-0.001401238,-0.249893,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.360116,2.316848,0.5183709,0.9899893,-0.07682099,-0.1184053,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3937,2.9823,0.4929,0.9503427,-0.09566376,-0.2961371,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8233,2.9086,0.3498,-0.7086596,-0.07381026,-0.7016792,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8413517,2.316848,0.3899965,-0.7686393,-0.003235713,-0.6396741,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.303089,2.316848,0.3966562,0.8305058,-0.04863579,-0.5548825,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3256,2.970301,0.357,0.7612893,-0.09864394,-0.640865,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9427,2.913,0.2549,-0.4178045,-0.08722427,-0.9043403,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.955117,2.316848,0.2865636,-0.4927123,-0.01557105,-0.8700529,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.203766,2.316848,0.3036867,0.5414563,-0.03054709,-0.8401738,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.2199,2.9536,0.2602,0.4834886,-0.1021738,-0.8693672,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0689,2.9298,0.2011,-0.001695213,-0.1066635,-0.9942937,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.077105,2.316848,0.2516091,0.0636016,-0.03174848,-0.9974702,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.5564,9.161697,-0.0574,0.9273449,-0.1357521,0.348716,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.656195,9.994568,-0.03385521,0.9403255,-0.07113635,0.3327575,左足D,下半身,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
1.4581,9.960899,0.2928858,0.6962972,-0.0489267,0.7160841,左足D,下半身,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
1.382,9.108696,0.2247,0.7369046,-0.1037513,0.6679875,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.6125,9.187302,-0.3708,0.9857386,-0.1665687,-0.02396647,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.727095,10.0252,-0.4189956,0.9935073,-0.0932207,-0.06521637,左足D,下半身,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
1.7479,10.8323,-0.4509,0.9996496,0.008515266,0.0250592,左足D,下半身,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.6717,10.8274,-0.0175,0.8888519,0.00047822,0.4581942,左足D,下半身,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.2463,9.1138,-0.9595,0.51502,-0.1391675,-0.8458055,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.5299,9.1716,-0.7026,0.8537583,-0.1791366,-0.4888833,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.3645,8.185997,-0.6555,0.8452002,-0.1715288,-0.5061764,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.1623,8.150902,-0.8558,0.4608724,-0.1624807,-0.8724659,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.4434,8.218697,-0.3449,0.9898071,-0.1401614,-0.02523242,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.928,9.022896,-1.0349,0.05444894,-0.1071856,-0.992747,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.8683001,8.090096,-0.9209,-0.09087659,-0.1307765,-0.987238,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.4032,8.2145,-0.0596,0.9269983,-0.1239666,0.3539864,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.2918,7.256401,-0.0585,0.96545,-0.02430201,0.2594526,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3421,7.246498,-0.3006,0.9777664,-0.08804211,-0.1903191,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.6314,8.9403,-0.9498,-0.7601448,-0.1016096,-0.6417598,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.6578001,8.0411,-0.8387,-0.7601448,-0.1016096,-0.6417598,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.2805,8.199196,0.1804,0.6511381,-0.09534029,0.7529472,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.1951,7.273399,0.1484,0.8074101,0.001207785,0.5899894,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4614,8.895203,-0.7413,-0.7601448,-0.1016096,-0.6417598,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.4874,8.018303,-0.6672,-0.8850338,-0.05217392,-0.4625939,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.1666,9.072098,0.3381,0.403721,-0.07761054,0.9115843,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.0896,8.1894,0.2871,0.3379922,-0.07385474,0.9382467,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0468,7.2897,0.243,0.4537977,0.02823077,0.8906575,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3379,8.875,-0.4778,-0.8850338,-0.05217392,-0.4625939,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.3641,8.0103,-0.4304,-0.9193162,-0.05146142,-0.3901404,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9261,9.027802,0.4072,0.1657073,-0.07308881,0.9834629,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.885,8.166496,0.3342,0.1036032,-0.07387602,0.9918713,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8743,7.294601,0.2943,0.08902048,0.01636021,0.9958954,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2932,8.8787,-0.2478,-0.9965773,-0.05837893,-0.05852895,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.3353,8.042099,-0.2442,-0.999598,-0.02711307,0.008294364,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6980001,8.973602,0.4124,-0.2396803,-0.08173399,0.9674053,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.7331001,8.144997,0.3334,-0.2792089,-0.08410181,0.9565402,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3291,8.892899,0.0444,-0.95752,-0.07267673,0.2790584,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.3868,8.070198,0.0304,-0.907039,-0.04888522,0.418199,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.481,8.929596,0.2873,-0.6872313,-0.08108179,0.7218996,左足D,下半身,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.5402,8.110497,0.2286,-0.6293938,-0.07522394,0.773437,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0554,6.5394,-0.607,0.4810326,-0.2893416,-0.8275802,左ひざD,左足D,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
0.8393,6.7241,-0.7336,0.008599168,-0.3743129,-0.9272626,左ひざD,左足D,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
1.0261,6.7486,-0.7021,0.5350195,-0.2630528,-0.8028433,左ひざD,左足D,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.7033,6.717001,-0.6867,-0.4925799,-0.3572013,-0.7935818,左ひざD,左足D,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.6027,6.507702,-0.4783,-0.7075672,-0.3508937,-0.6133698,左ひざD,左足D,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
0.5763,6.7136,-0.5582,-0.7678381,-0.2907241,-0.5708801,左ひざD,左足D,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.534,6.529202,-0.3838,-0.8195456,-0.2874417,-0.4957038,左ひざD,左足D,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
0.506,6.728302,-0.427,-0.8543592,-0.2112547,-0.4748071,左ひざD,左足D,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
1.3012,6.980501,-0.0176,0.9383301,0.1433436,0.3146257,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.339,6.9646,-0.2608,0.9883732,0.06502579,-0.1374411,左足D,左ひざD,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
1.2015,6.995602,0.1836,0.7172858,0.222622,0.6602581,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.396,7.230801,-0.0086,-0.8694893,-0.03061016,0.4930025,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.323,7.214802,-0.2384,-0.9940897,-0.02705704,-0.1051364,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.3337,6.901501,-0.2293,-0.9724127,-0.1358202,-0.1896482,左足D,左ひざD,,,0.65,0.35,0,0,False,0,0,0,0,0,0,0,0,0
0.4033,6.936901,-0.0044,-0.8195764,-0.02558667,0.5723984,左足D,左ひざD,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
1.0615,7.0042,0.2769,0.375057,0.241923,0.8948774,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.2396,6.758202,0.2526,0.7534809,0.3835734,0.5339833,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.5602,7.257599,0.1674,-0.633176,-0.04623878,0.7726255,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5808,6.9613,0.1678,-0.6470271,0.03031514,0.7618642,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.8951,7.003502,0.3274,-0.1022488,0.2173775,0.9707174,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.7082,7.279099,0.2529,-0.4101794,-0.01533735,0.9118758,左足D,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7251,6.987301,0.2717,-0.5195993,0.1504409,0.8410614,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.7502,6.749901,0.3689,-0.5113048,0.3252949,0.7954562,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.5113,5.3554,-0.0025,0.7537231,-0.1136115,-0.6472974,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.446,5.844301,-0.1506,0.6851285,-0.1076958,-0.7204169,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.5703,5.898901,0.0577,0.9684425,0.08341007,-0.2348657,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.6268,5.407902,0.2035,0.9630603,-0.02237753,-0.2683546,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.35,6.292301,-0.3016,0.7490331,-0.06269078,-0.65956,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.5451,5.937101,0.3375,0.9285223,0.2532094,0.2715352,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.6112,5.4505,0.4839,0.9802021,0.1047205,0.1680395,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.2756,5.282501,-0.1696,0.454791,-0.1866655,-0.8708164,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.2158,5.774502,-0.2982,0.3913296,-0.1998516,-0.8982875,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.1248,6.238701,-0.4507,0.53209,-0.2108808,-0.8200058,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.3255,6.429901,0.4205,0.6993611,0.4219851,0.5769078,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.4214,5.959301,0.6271,0.6587282,0.3528671,0.6645012,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.4856,5.466101,0.7625,0.8209655,0.1785948,0.5423279,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0498,5.225401,-0.2287,0.06976653,-0.2386977,-0.9685846,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0023,5.706501,-0.3555,-0.08670618,-0.2731869,-0.9580454,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.2438,5.962702,0.7392001,0.3350761,0.382992,0.8608375,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.3028,5.461102,0.8981001,0.465946,0.2257151,0.8555391,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8805,5.1919,-0.1666,-0.4932647,-0.2524178,-0.8324514,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8334,5.686802,-0.2966,-0.5387467,-0.293737,-0.7896014,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.0393,5.947401,0.8016,0.02253282,0.3598678,0.9327312,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
1.0945,5.4417,0.9559,0.1397238,0.2252336,0.964234,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7854,6.426001,0.5539,-0.3463392,0.3932817,0.8516916,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8372,5.920801,0.7962,-0.4652973,0.2835596,0.838506,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.8797001,5.4091,0.9467,-0.3203931,0.1682318,0.9322265,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6445,6.386101,0.4249,-0.8080115,0.2277221,0.5433783,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6755,5.870701,0.6815001,-0.8270739,0.1512979,0.541348,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.7071,5.352301,0.8212,-0.7807074,0.08060534,0.6196765,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5485,5.229101,0.3084,-0.9687992,-0.1145778,-0.2197726,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5246,5.753101,0.1637,-0.99866,-0.05103023,-0.008613626,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5985,5.718102,-0.0172,-0.8665427,-0.2104119,-0.4525822,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.6425,5.202702,0.1091,-0.8292553,-0.1815131,-0.5285722,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5837,5.2866,0.5494,-0.9668204,0.007406974,0.2553495,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5623,5.804001,0.4023,-0.9600238,0.06633776,0.2719442,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5377,6.2953,0.1589,-0.930271,0.02435701,0.3660637,左ひざD,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.544,6.683701,0.1473,-0.7636517,0.02166278,0.6452648,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.4237,6.634401,-0.0039,-0.9228336,-0.1122048,0.3684944,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.4965,6.227901,-0.0504,-0.9790649,-0.1973993,-0.04965196,左ひざD,左足D,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.527,7.324902,-0.6089,-0.8044239,-0.01691996,-0.5938147,左足D,左ひざD,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.533,7.139,-0.6403,-0.8039703,-0.0414614,-0.5932224,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.4439,7.149799,-0.4753,-0.8661039,-0.08138477,-0.4931943,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.8209001,7.347301,-0.8128,-0.05227938,-0.02005715,-0.9984311,左足D,左ひざD,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
1.0081,7.147301,-0.7855,0.4929023,-0.02776345,-0.8696417,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.8098,7.137901,-0.8315,-0.126421,-0.02131096,-0.9917477,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.036,7.342499,-0.754,0.5580599,-0.06249173,-0.8274443,左足D,左ひざD,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.6405001,6.225101,-0.3528,-0.7265078,-0.3295,-0.6030059,左ひざD,左足D,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
1.2813,6.604101,-0.4038,0.7442183,-0.06087587,-0.6651565,左ひざD,左足D,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
0.6594,7.344898,-0.7526001,-0.6121024,-0.00947321,-0.7907217,左足D,左ひざD,,,0.95,0.05000001,0,0,False,0,0,0,0,0,0,0,0,0
0.5451,6.2281,-0.2081,-0.8424408,-0.3026181,-0.4457756,左ひざD,左足D,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.4056,6.557201,-0.1861,-0.9308163,-0.2653787,-0.251307,左ひざD,左足D,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.819,6.981001,-0.8173,0.03469152,-0.1587823,-0.986704,左足D,左ひざD,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.6779,6.973101,-0.7636,-0.506631,-0.159647,-0.8472531,左足D,左ひざD,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.6661,7.140602,-0.7770001,-0.510249,0.01155371,-0.8599492,左足D,左ひざD,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
